XF, B01, 16.040501, 149.281494, -5321.0
XF, B10, 16.7971, 149.580994, -5393.0
XF, E08, 16.9988, 149.248001, -5482.0
XF, E09, 16.8325, 149.214203, -5283.0
XF, E11, 16.4874, 149.148605, -4468.3
XF, E12, 16.311199, 149.116196, -4981.6
XF, S16, 16.65, 149.166702, -5109.7
XF, S17, 16.633301, 149.350006, -5298.0
XF, S18, 16.6, 149.533295, -5006.2
XF, S19, 16.5667, 149.716705, -5034.7
